path,relative_path,filename,label,extension,size_bytes,width,height,channels,pil_readable,cv2_readable,brightness,contrast
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54839.jpg,real\train_54839.jpg,train_54839.jpg,real,.jpg,32582,256,256,3,True,True,149.68006896972656,60.21057891845703
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54843.jpg,real\train_54843.jpg,train_54843.jpg,real,.jpg,33133,256,256,3,True,True,111.61872863769531,61.694007873535156
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54860.jpg,real\train_54860.jpg,train_54860.jpg,real,.jpg,26853,256,256,3,True,True,71.9232177734375,43.76443862915039
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54866.jpg,real\train_54866.jpg,train_54866.jpg,real,.jpg,27947,256,256,3,True,True,120.16574096679688,64.4945297241211
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54874.jpg,real\train_54874.jpg,train_54874.jpg,real,.jpg,25775,256,256,3,True,True,109.87239074707031,30.798006057739258
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54924.jpg,real\train_54924.jpg,train_54924.jpg,real,.jpg,28923,256,256,3,True,True,96.06109619140625,50.842864990234375
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54937.jpg,real\train_54937.jpg,train_54937.jpg,real,.jpg,29406,256,256,3,True,True,88.02002716064453,63.51589584350586
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54959.jpg,real\train_54959.jpg,train_54959.jpg,real,.jpg,28422,256,256,3,True,True,83.40355682373047,47.34834289550781
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54987.jpg,real\train_54987.jpg,train_54987.jpg,real,.jpg,27913,256,256,3,True,True,126.09134674072266,60.81401443481445
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_54992.jpg,real\train_54992.jpg,train_54992.jpg,real,.jpg,33044,256,256,3,True,True,115.8720703125,63.374595642089844
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55010.jpg,real\train_55010.jpg,train_55010.jpg,real,.jpg,32750,256,256,3,True,True,165.28440856933594,56.2457275390625
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55030.jpg,real\train_55030.jpg,train_55030.jpg,real,.jpg,26544,256,256,3,True,True,130.23944091796875,51.58662796020508
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55069.jpg,real\train_55069.jpg,train_55069.jpg,real,.jpg,27243,256,256,3,True,True,102.5239028930664,49.790035247802734
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55087.jpg,real\train_55087.jpg,train_55087.jpg,real,.jpg,26206,256,256,3,True,True,127.26383972167969,66.90380096435547
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55101.jpg,real\train_55101.jpg,train_55101.jpg,real,.jpg,36458,256,256,3,True,True,105.5361557006836,45.57661437988281
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55115.jpg,real\train_55115.jpg,train_55115.jpg,real,.jpg,20513,256,256,3,True,True,100.47776794433594,61.44093322753906
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55129.jpg,real\train_55129.jpg,train_55129.jpg,real,.jpg,31328,256,256,3,True,True,112.13432312011719,57.78203201293945
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55130.jpg,real\train_55130.jpg,train_55130.jpg,real,.jpg,27735,256,256,3,True,True,57.96736145019531,47.92290496826172
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55148.jpg,real\train_55148.jpg,train_55148.jpg,real,.jpg,27087,256,256,3,True,True,134.9153594970703,56.897457122802734
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55193.jpg,real\train_55193.jpg,train_55193.jpg,real,.jpg,25100,256,256,3,True,True,134.74673461914062,31.28788948059082
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55200.jpg,real\train_55200.jpg,train_55200.jpg,real,.jpg,28525,256,256,3,True,True,61.01240539550781,61.67582321166992
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55222.jpg,real\train_55222.jpg,train_55222.jpg,real,.jpg,29199,256,256,3,True,True,75.55049896240234,66.99552917480469
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55224.jpg,real\train_55224.jpg,train_55224.jpg,real,.jpg,26493,256,256,3,True,True,78.78166961669922,48.12904739379883
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55230.jpg,real\train_55230.jpg,train_55230.jpg,real,.jpg,16492,256,256,3,True,True,188.75588989257812,52.491844177246094
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55234.jpg,real\train_55234.jpg,train_55234.jpg,real,.jpg,29039,256,256,3,True,True,141.79217529296875,48.02298355102539
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55236.jpg,real\train_55236.jpg,train_55236.jpg,real,.jpg,28060,256,256,3,True,True,105.80354309082031,59.17808532714844
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55251.jpg,real\train_55251.jpg,train_55251.jpg,real,.jpg,26306,256,256,3,True,True,108.59782409667969,57.59038162231445
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55271.jpg,real\train_55271.jpg,train_55271.jpg,real,.jpg,24758,256,256,3,True,True,152.31039428710938,71.75751495361328
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55302.jpg,real\train_55302.jpg,train_55302.jpg,real,.jpg,26946,256,256,3,True,True,124.03045654296875,49.095733642578125
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55332.jpg,real\train_55332.jpg,train_55332.jpg,real,.jpg,29330,256,256,3,True,True,93.31112670898438,56.808197021484375
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55342.jpg,real\train_55342.jpg,train_55342.jpg,real,.jpg,28901,256,256,3,True,True,115.84333038330078,57.90616989135742
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55344.jpg,real\train_55344.jpg,train_55344.jpg,real,.jpg,28426,256,256,3,True,True,105.2611083984375,58.075923919677734
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55385.jpg,real\train_55385.jpg,train_55385.jpg,real,.jpg,25171,256,256,3,True,True,117.09909057617188,59.473419189453125
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55386.jpg,real\train_55386.jpg,train_55386.jpg,real,.jpg,30203,256,256,3,True,True,74.6309814453125,60.090152740478516
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55417.jpg,real\train_55417.jpg,train_55417.jpg,real,.jpg,40369,256,256,3,True,True,87.5621337890625,48.96159744262695
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55550.jpg,real\train_55550.jpg,train_55550.jpg,real,.jpg,30833,256,256,3,True,True,105.45816802978516,37.25436782836914
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55561.jpg,real\train_55561.jpg,train_55561.jpg,real,.jpg,34476,256,256,3,True,True,122.51981353759766,53.436092376708984
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55572.jpg,real\train_55572.jpg,train_55572.jpg,real,.jpg,34245,256,256,3,True,True,77.86019897460938,68.09642791748047
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55576.jpg,real\train_55576.jpg,train_55576.jpg,real,.jpg,26198,256,256,3,True,True,113.13397216796875,72.457763671875
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55585.jpg,real\train_55585.jpg,train_55585.jpg,real,.jpg,28343,256,256,3,True,True,125.83029174804688,50.013946533203125
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55639.jpg,real\train_55639.jpg,train_55639.jpg,real,.jpg,30601,256,256,3,True,True,94.1227798461914,51.508445739746094
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55668.jpg,real\train_55668.jpg,train_55668.jpg,real,.jpg,26648,256,256,3,True,True,150.0181121826172,56.194583892822266
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55685.jpg,real\train_55685.jpg,train_55685.jpg,real,.jpg,33876,256,256,3,True,True,121.46650695800781,62.58793640136719
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55715.jpg,real\train_55715.jpg,train_55715.jpg,real,.jpg,26675,256,256,3,True,True,111.90355682373047,37.80065155029297
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55738.jpg,real\train_55738.jpg,train_55738.jpg,real,.jpg,23760,256,256,3,True,True,137.27865600585938,50.7385139465332
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55750.jpg,real\train_55750.jpg,train_55750.jpg,real,.jpg,27514,256,256,3,True,True,130.7064208984375,68.50418090820312
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55782.jpg,real\train_55782.jpg,train_55782.jpg,real,.jpg,26103,256,256,3,True,True,84.4235610961914,60.51715850830078
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55797.jpg,real\train_55797.jpg,train_55797.jpg,real,.jpg,36540,256,256,3,True,True,71.61710357666016,61.34074020385742
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55809.jpg,real\train_55809.jpg,train_55809.jpg,real,.jpg,24641,256,256,3,True,True,110.41817474365234,58.03668212890625
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55810.jpg,real\train_55810.jpg,train_55810.jpg,real,.jpg,38453,256,256,3,True,True,122.49264526367188,55.82516860961914
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55815.jpg,real\train_55815.jpg,train_55815.jpg,real,.jpg,38447,256,256,3,True,True,121.857177734375,69.98385620117188
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55822.jpg,real\train_55822.jpg,train_55822.jpg,real,.jpg,30563,256,256,3,True,True,110.40321350097656,57.066287994384766
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55838.jpg,real\train_55838.jpg,train_55838.jpg,real,.jpg,35155,256,256,3,True,True,98.75381469726562,61.33414840698242
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55840.jpg,real\train_55840.jpg,train_55840.jpg,real,.jpg,43385,256,256,3,True,True,90.62818145751953,48.60724639892578
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55885.jpg,real\train_55885.jpg,train_55885.jpg,real,.jpg,33336,256,256,3,True,True,93.94503784179688,60.856300354003906
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55893.jpg,real\train_55893.jpg,train_55893.jpg,real,.jpg,27868,256,256,3,True,True,68.92662048339844,56.84396743774414
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55933.jpg,real\train_55933.jpg,train_55933.jpg,real,.jpg,29810,256,256,3,True,True,153.7954864501953,77.4487075805664
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_55992.jpg,real\train_55992.jpg,train_55992.jpg,real,.jpg,27740,256,256,3,True,True,130.40292358398438,57.29623794555664
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56009.jpg,real\train_56009.jpg,train_56009.jpg,real,.jpg,24144,256,256,3,True,True,140.6370086669922,57.93876647949219
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56018.jpg,real\train_56018.jpg,train_56018.jpg,real,.jpg,27753,256,256,3,True,True,131.57794189453125,59.522483825683594
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56031.jpg,real\train_56031.jpg,train_56031.jpg,real,.jpg,26022,256,256,3,True,True,175.15188598632812,49.44786834716797
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56042.jpg,real\train_56042.jpg,train_56042.jpg,real,.jpg,33342,256,256,3,True,True,128.2944793701172,47.78764724731445
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56043.jpg,real\train_56043.jpg,train_56043.jpg,real,.jpg,19630,256,256,3,True,True,190.80087280273438,74.69229888916016
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56051.jpg,real\train_56051.jpg,train_56051.jpg,real,.jpg,33545,256,256,3,True,True,70.23108673095703,60.126869201660156
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56098.jpg,real\train_56098.jpg,train_56098.jpg,real,.jpg,40213,256,256,3,True,True,72.19184112548828,69.29569244384766
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56108.jpg,real\train_56108.jpg,train_56108.jpg,real,.jpg,36865,256,256,3,True,True,103.93345642089844,53.0761604309082
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56109.jpg,real\train_56109.jpg,train_56109.jpg,real,.jpg,30516,256,256,3,True,True,116.09530639648438,60.60236358642578
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56131.jpg,real\train_56131.jpg,train_56131.jpg,real,.jpg,29463,256,256,3,True,True,146.94549560546875,58.020267486572266
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56137.jpg,real\train_56137.jpg,train_56137.jpg,real,.jpg,29739,256,256,3,True,True,134.58155822753906,56.471466064453125
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56154.jpg,real\train_56154.jpg,train_56154.jpg,real,.jpg,18728,256,256,3,True,True,169.31695556640625,71.20904541015625
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56197.jpg,real\train_56197.jpg,train_56197.jpg,real,.jpg,36591,256,256,3,True,True,111.8355712890625,69.96419525146484
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56217.jpg,real\train_56217.jpg,train_56217.jpg,real,.jpg,26943,256,256,3,True,True,124.55397033691406,37.09113693237305
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56225.jpg,real\train_56225.jpg,train_56225.jpg,real,.jpg,26221,256,256,3,True,True,73.41668701171875,54.52663040161133
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56226.jpg,real\train_56226.jpg,train_56226.jpg,real,.jpg,25024,256,256,3,True,True,75.40133666992188,35.51337432861328
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56230.jpg,real\train_56230.jpg,train_56230.jpg,real,.jpg,28735,256,256,3,True,True,93.14787292480469,54.616512298583984
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56240.jpg,real\train_56240.jpg,train_56240.jpg,real,.jpg,26102,256,256,3,True,True,80.79911804199219,71.1279296875
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56248.jpg,real\train_56248.jpg,train_56248.jpg,real,.jpg,32777,256,256,3,True,True,124.46317291259766,55.0403938293457
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56263.jpg,real\train_56263.jpg,train_56263.jpg,real,.jpg,26193,256,256,3,True,True,103.6616439819336,74.54444885253906
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56277.jpg,real\train_56277.jpg,train_56277.jpg,real,.jpg,29105,256,256,3,True,True,94.87452697753906,61.81172180175781
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56294.jpg,real\train_56294.jpg,train_56294.jpg,real,.jpg,24784,256,256,3,True,True,119.90150451660156,61.8287239074707
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56299.jpg,real\train_56299.jpg,train_56299.jpg,real,.jpg,29855,256,256,3,True,True,104.88850402832031,58.36001968383789
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56325.jpg,real\train_56325.jpg,train_56325.jpg,real,.jpg,23778,256,256,3,True,True,120.39280700683594,72.45543670654297
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56339.jpg,real\train_56339.jpg,train_56339.jpg,real,.jpg,25566,256,256,3,True,True,96.09168243408203,65.05525970458984
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56367.jpg,real\train_56367.jpg,train_56367.jpg,real,.jpg,33129,256,256,3,True,True,93.53141784667969,66.60487365722656
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56372.jpg,real\train_56372.jpg,train_56372.jpg,real,.jpg,32029,256,256,3,True,True,125.63609313964844,52.31574249267578
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56379.jpg,real\train_56379.jpg,train_56379.jpg,real,.jpg,32398,256,256,3,True,True,102.38510131835938,64.45411682128906
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56392.jpg,real\train_56392.jpg,train_56392.jpg,real,.jpg,28778,256,256,3,True,True,144.0265350341797,62.90870666503906
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56404.jpg,real\train_56404.jpg,train_56404.jpg,real,.jpg,26290,256,256,3,True,True,113.8780517578125,51.34352111816406
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56481.jpg,real\train_56481.jpg,train_56481.jpg,real,.jpg,26386,256,256,3,True,True,67.61454772949219,35.30058288574219
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56498.jpg,real\train_56498.jpg,train_56498.jpg,real,.jpg,27649,256,256,3,True,True,84.45474243164062,59.488014221191406
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56503.jpg,real\train_56503.jpg,train_56503.jpg,real,.jpg,40364,256,256,3,True,True,113.16095733642578,62.54960250854492
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56513.jpg,real\train_56513.jpg,train_56513.jpg,real,.jpg,30378,256,256,3,True,True,83.32491302490234,57.38003158569336
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56522.jpg,real\train_56522.jpg,train_56522.jpg,real,.jpg,26025,256,256,3,True,True,126.36979675292969,53.30281448364258
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56582.jpg,real\train_56582.jpg,train_56582.jpg,real,.jpg,31753,256,256,3,True,True,90.13910675048828,61.47896194458008
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56594.jpg,real\train_56594.jpg,train_56594.jpg,real,.jpg,35851,256,256,3,True,True,135.81443786621094,60.07624435424805
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56606.jpg,real\train_56606.jpg,train_56606.jpg,real,.jpg,25574,256,256,3,True,True,174.921875,47.718101501464844
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56613.jpg,real\train_56613.jpg,train_56613.jpg,real,.jpg,29377,256,256,3,True,True,118.71415710449219,42.592689514160156
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56629.jpg,real\train_56629.jpg,train_56629.jpg,real,.jpg,26715,256,256,3,True,True,94.18791198730469,73.46536254882812
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56639.jpg,real\train_56639.jpg,train_56639.jpg,real,.jpg,27528,256,256,3,True,True,116.73939514160156,64.59281921386719
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56648.jpg,real\train_56648.jpg,train_56648.jpg,real,.jpg,25907,256,256,3,True,True,138.00941467285156,64.86286926269531
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56650.jpg,real\train_56650.jpg,train_56650.jpg,real,.jpg,31504,256,256,3,True,True,121.13739013671875,63.09454345703125
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56659.jpg,real\train_56659.jpg,train_56659.jpg,real,.jpg,31536,256,256,3,True,True,126.41231536865234,63.37006378173828
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56667.jpg,real\train_56667.jpg,train_56667.jpg,real,.jpg,33592,256,256,3,True,True,127.54887390136719,50.5601806640625
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56677.jpg,real\train_56677.jpg,train_56677.jpg,real,.jpg,30609,256,256,3,True,True,114.01901245117188,60.64257049560547
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56699.jpg,real\train_56699.jpg,train_56699.jpg,real,.jpg,31503,256,256,3,True,True,94.8202896118164,70.23790740966797
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56700.jpg,real\train_56700.jpg,train_56700.jpg,real,.jpg,26227,256,256,3,True,True,87.60746765136719,58.996482849121094
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56707.jpg,real\train_56707.jpg,train_56707.jpg,real,.jpg,30905,256,256,3,True,True,111.74945068359375,49.25955581665039
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56712.jpg,real\train_56712.jpg,train_56712.jpg,real,.jpg,31016,256,256,3,True,True,95.91866302490234,55.17818069458008
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56715.jpg,real\train_56715.jpg,train_56715.jpg,real,.jpg,26352,256,256,3,True,True,80.50993347167969,64.62275695800781
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56718.jpg,real\train_56718.jpg,train_56718.jpg,real,.jpg,24490,256,256,3,True,True,168.1573028564453,75.4710922241211
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56740.jpg,real\train_56740.jpg,train_56740.jpg,real,.jpg,34017,256,256,3,True,True,84.27288055419922,66.31782531738281
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56760.jpg,real\train_56760.jpg,train_56760.jpg,real,.jpg,25605,256,256,3,True,True,58.06490707397461,37.41365051269531
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56792.jpg,real\train_56792.jpg,train_56792.jpg,real,.jpg,28197,256,256,3,True,True,123.16810607910156,50.570457458496094
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56799.jpg,real\train_56799.jpg,train_56799.jpg,real,.jpg,23775,256,256,3,True,True,122.33418273925781,63.79320526123047
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56822.jpg,real\train_56822.jpg,train_56822.jpg,real,.jpg,29678,256,256,3,True,True,134.62307739257812,44.853492736816406
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56854.jpg,real\train_56854.jpg,train_56854.jpg,real,.jpg,23188,256,256,3,True,True,115.19602966308594,34.816532135009766
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56878.jpg,real\train_56878.jpg,train_56878.jpg,real,.jpg,30361,256,256,3,True,True,117.97541046142578,43.2265510559082
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56886.jpg,real\train_56886.jpg,train_56886.jpg,real,.jpg,27340,256,256,3,True,True,137.4818572998047,41.165523529052734
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56905.jpg,real\train_56905.jpg,train_56905.jpg,real,.jpg,35971,256,256,3,True,True,95.48442840576172,63.892127990722656
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56908.jpg,real\train_56908.jpg,train_56908.jpg,real,.jpg,27303,256,256,3,True,True,111.97718811035156,59.04840850830078
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56919.jpg,real\train_56919.jpg,train_56919.jpg,real,.jpg,26537,256,256,3,True,True,128.90899658203125,58.568782806396484
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56949.jpg,real\train_56949.jpg,train_56949.jpg,real,.jpg,25573,256,256,3,True,True,91.24372863769531,50.9625129699707
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_56970.jpg,real\train_56970.jpg,train_56970.jpg,real,.jpg,36415,256,256,3,True,True,96.85966491699219,59.24919128417969
C:\Users\ADVAITH G\Desktop\GAN AND VAE\DeepFakeLab\data\rvf10k\real\train_57009.jpg,real\train_57009.jpg,train_57009.jpg,real,.jpg,25952,256,256,3,True,True,153.5092315673828,49.03153991699219
